Cod. Cliente;Loja;Município;UF;Zona
552089;1;SAO PAULO;SP;SP1111
552093;1;FRANCO DA ROCHA;SP;SP1119
552110;1;OSASCO;SP;SP1109
552114;1;APIAI;SP;SP2215
552126;1;OSASCO;SP;SP1109
552128;1;CAPAO BONITO;SP;SP2215
552133;1;LENCOIS PAULISTA;SP;2208SP
552141;1;BADY BASSITT;SP;SP2000
552150;1;POTIRENDABA;SP;SP2206
552155;1;SAO BERNARDO DO CAMPO;SP;SP1103
552161;1;SAO JOAO DA BOA VISTA;SP;SP2208
552166;1;VOTUPORANGA;SP;SP1098
552189;1;JANDIRA;SP;SP1108
552192;1;BURITAMA;SP;SP2202
552198;1;SAO PAULO;SP;SP1124
552208;1;SAO PAULO;SP;SP1124
552210;1;SAO PAULO;SP;SP1111
552215;1;PRESIDENTE PRUDENTE;SP;2208SP
552239;1;PRESIDENTE ALVES;SP;SP2211
552243;1;CUBATAO;SP;SP1104
552250;1;SAO PAULO;SP;SP1111
552268;1;CACAPAVA;SP;2100SP
552268;1;CACAPAVA;SP;SP2219
552275;1;CAIUA;SP;SP2209
552281;1;SUZANO;SP;SP2216
552284;1;SAO PAULO;SP;SP1107
552306;1;SAO PAULO;SP;SP1106
552323;1;FRANCO DA ROCHA;SP;1106SP
552337;1;OSASCO;SP;SP1109
552345;1;EMBU DAS ARTES;SP;SP1123
552349;1;SAO BERNARDO DO CAMPO;SP;SP1103
552350;1;ARARAQUARA;SP;SP2218
552353;1;ITARARE;SP;SP2215
552361;1;SAO PAULO;SP;SP1122
552363;1;BARUERI;SP;SP1119
552365;1;OSASCO;SP;SP1109
552369;1;ITARARE;SP;SP2215
552371;1;LAVINIA;SP;SP2202
552376;1;SAO PAULO;SP;SP1120
552378;1;COSMOPOLIS;SP;SP2210
552380;1;SAO PAULO;SP;SP1121
552386;1;SAO BERNARDO DO CAMPO;SP;SP1103
552389;1;SAO PAULO;SP;SP1111
552391;1;BIRIGUI;SP;SP2202
552399;1;TATUI;SP;SP2215
552416;1;SAO BERNARDO DO CAMPO;SP;SP1103
552419;1;SAO BERNARDO DO CAMPO;SP;1115SP
552433;1;ILHA COMPRIDA;SP;SP2215
552439;1;OUROESTE;SP;SP2213
552441;1;SAO PAULO;SP;SP1105
552442;1;SANTA BARBARA D'OESTE;SP;SP2217
552448;1;CAMPO LIMPO PAULISTA;SP;SP1099
552455;1;SAO CARLOS;SP;SP2218
552484;1;TABOAO DA SERRA;SP;SP1123
552495;1;SOROCABA;SP;SP2204
552498;1;AMERICANA;SP;SP2210
552507;1;SAO PAULO;SP;1101SP
552507;1;SAO PAULO;SP;SP1124
552510;1;CAMPINAS;SP;SP1099
552522;1;SAO PAULO;SP;SP1104
552525;1;GUARULHOS;SP;SP1117
552537;1;PRESIDENTE EPITACIO;SP;SP2209
552539;1;SAO PAULO;SP;SP1105
552549;1;POA;SP;SP1106
552554;1;BARUERI;SP;SP1119
552558;1;JABOTICABAL;SP;SP2218
552561;1;SAO PAULO;SP;SP1107
552578;1;SUZANO;SP;2100SP
552578;1;SUZANO;SP;SP1106
552590;1;BAURU;SP;SP1098
552596;1;NAZARE PAULISTA;SP;SP1116
552602;1;SAO JOSE DO RIO PRETO;SP;SP2206
552603;1;MOGI DAS CRUZES;SP;SP2216
552606;1;MOGI DAS CRUZES;SP;SP2216
552609;1;BEBEDOURO;SP;2205SP
552614;1;SAO JOSE DO RIO PRETO;SP;2206SP
552614;1;SAO JOSE DO RIO PRETO;SP;SP2000
552621;1;PENAPOLIS;SP;SP2202
552622;1;SAO CAETANO DO SUL;SP;SP1104
552644;1;GUARULHOS;SP;SP1117
552646;1;ARTUR NOGUEIRA;SP;SP2210
552647;1;SAO PAULO;SP;SP1105
552657;1;SAO JOSE DO RIO PRETO;SP;SP2206
552658;1;SAO PAULO;SP;SP1107
552659;1;SAO JOSE DO RIO PRETO;SP;2206SP
552659;1;SAO JOSE DO RIO PRETO;SP;SP2000
552663;1;GUARULHOS;SP;2100GC
552669;1;SAO PAULO;SP;SP1121
552680;1;COLOMBIA;SP;SP2212
552681;1;PRAIA GRANDE;SP;1115SP
552682;1;POA;SP;SP1106
552688;1;ASSIS;SP;SP2211
552689;1;CANDIDO MOTA;SP;SP2211
552691;1;SAO VICENTE;SP;SP1104
552712;1;AMERICANA;SP;2220SP
552712;1;AMERICANA;SP;SP2210
552715;1;DIADEMA;SP;SP1103
552728;1;PRAIA GRANDE;SP;SP1104
552803;1;ZACARIAS;SP;SP2202
552829;1;SAO PAULO;SP;SP1121
552865;1;TREMEMBE;SP;SP2219
552866;1;BIRIGUI;SP;SP2202
552872;1;ITAPIRA;SP;SP2210
552875;1;MAUA;SP;SP1106
552879;1;ORINDIUVA;SP;SP2213
552883;1;SAO PAULO;SP;SP1122
552891;1;AGUAI;SP;SP2208
552894;1;SAO PAULO;SP;SP1105
552897;1;SOROCABA;SP;SP2204
552923;1;SAO PAULO;SP;SP1111
552929;1;BOTUCATU;SP;SP2207
552933;1;SANTA BARBARA D'OESTE;SP;SP2217
552937;1;SAO PAULO;SP;SP1105
552939;1;MINEIROS DO TIETE;SP;SP2218
552950;1;SAO PAULO;SP;SP1111
552954;1;SAO PAULO;SP;SP1105
552995;1;SAO PAULO;SP;1100SP
553008;1;LARANJAL PAULISTA;SP;SP2217
553042;1;SAO PAULO;SP;SP1104
553044;1;SAO PAULO;SP;1100SP
553046;1;MARTINOPOLIS;SP;2208SP
553046;1;MARTINOPOLIS;SP;SP2209
553047;1;IPAUSSU;SP;SP2211
553072;1;GUAICARA;SP;SP2211
553076;1;ICEM;SP;SP2213
553077;1;GUARULHOS;SP;SP1117
553084;1;SAO PAULO;SP;SP1120
553086;1;VARGEM GRANDE PAULISTA;SP;SP1108
553094;1;ITAQUAQUECETUBA;SP;SP1116
553095;1;SANTO ANDRE;SP;SP1118
553096;1;SAO PAULO;SP;SP1122
553104;1;GUARULHOS;SP;SP1117
553132;1;ADAMANTINA;SP;SP2209
553145;1;FERRAZ DE VASCONCELOS;SP;SP1106
553177;1;SAO PAULO;SP;SP1105
553187;1;CRAVINHOS;SP;SP2212
553189;1;COTIA;SP;SP1108
553196;1;CAMPO LIMPO PAULISTA;SP;2220SP
553196;1;CAMPO LIMPO PAULISTA;SP;SP2214
553201;1;LARANJAL PAULISTA;SP;SP2217
553222;1;SAO BERNARDO DO CAMPO;SP;SP1103
553223;1;SAO BERNARDO DO CAMPO;SP;SP1103
553232;1;SAO PAULO;SP;SP1107
553236;1;SAO PAULO;SP;SP1105
553241;1;ALVARES MACHADO;SP;SP2209
553243;1;SAO PAULO;SP;SP1112
553244;1;SAO PAULO;SP;1101SP
553244;1;SAO PAULO;SP;SP1111
553245;1;SAO PAULO;SP;SP1101
553249;1;SUZANO;SP;SP2216
553259;1;ARARAS;SP;SP1098
553262;1;TABOAO DA SERRA;SP;SP1123
553272;1;SUD MENNUCCI;SP;SP2202
553277;1;SAO PAULO;SP;SP1120
553280;1;MOGI DAS CRUZES;SP;SP2216
553281;1;BOFETE;SP;2208SP
553281;1;BOFETE;SP;SP2217
553282;1;SAO JOAO DA BOA VISTA;SP;SP2208
553301;1;SAO JOSE DOS CAMPOS;SP;SP2219
553304;1;SAO PAULO;SP;SP1105
553315;1;SOROCABA;SP;SP2204
553321;1;UCHOA;SP;SP2206
553325;1;SAO PAULO;SP;SP1124
553330;1;FARTURA;SP;2208SP
553338;1;LARANJAL PAULISTA;SP;SP2217
553339;1;BARUERI;SP;SP1119
553341;1;GUARACI;SP;SP2212
553346;1;SANTO ANDRE;SP;SP1118
553358;1;ITANHAEM;SP;SP2215
553369;1;ITAQUAQUECETUBA;SP;SP1116
553383;1;SAO CAETANO DO SUL;SP;SP1104
553388;1;SAO PAULO;SP;SP1116
553391;1;SAO PAULO;SP;SP1124
553400;1;SAO PAULO;SP;SP1101
553408;1;OSASCO;SP;SP1109
553412;1;SAO JOSE DO RIO PRETO;SP;SP2206
553413;1;GUAPIACU;SP;SP2206
553417;1;PRESIDENTE EPITACIO;SP;SP2209
553419;1;PIRAPORA DO BOM JESUS;SP;SP1119
553420;1;SAO PAULO;SP;SP1107
553422;1;COTIA;SP;SP1108
553423;1;EMBU-GUACU;SP;SP1107
553443;1;SAO PAULO;SP;SP1122
553458;1;SALESOPOLIS;SP;SP2216
553472;1;TAUBATE;SP;SP2219
553486;1;OSASCO;SP;1106SP
553493;1;CATANDUVA;SP;2206SP
553495;1;SAO PAULO;SP;SP1105
553515;1;SAO PAULO;SP;SP1116
553517;1;POLONI;SP;SP2213
553518;1;SANTO ANDRE;SP;SP1118
553520;1;AMERICANA;SP;SP2210
553523;1;GUARULHOS;SP;SP1117
553524;1;OSASCO;SP;1106SP
553524;1;OSASCO;SP;SP1109
553526;1;MAIRINQUE;SP;SP2204
553535;1;OSASCO;SP;SP1109
553538;1;JOSE BONIFACIO;SP;SP2202
553541;1;ITAQUAQUECETUBA;SP;SP1116
553552;1;PAULINIA;SP;SP2217
553581;1;GUARULHOS;SP;SP1117
553582;3;BOITUVA;SP;SP2214
553582;2;CERQUILHO;SP;SP2215
553582;1;TATUI;SP;SP2215
553586;1;SAO PAULO;SP;SP1115
553597;1;PEDERNEIRAS;SP;SP2207
553602;1;SAO PAULO;SP;SP1120
553619;1;SANTO ANDRE;SP;SP1118
553622;1;SAO JOSE DO RIO PRETO;SP;2206SP
553631;1;PIRACICABA;SP;2220SP
553631;1;PIRACICABA;SP;SP2217
553645;1;ITAQUAQUECETUBA;SP;SP1116
553648;1;SAO PAULO;SP;SP1112
553651;2;PORANGABA;SP;SP2217
553651;1;PORANGABA;SP;SP2217
553656;1;SANTA ISABEL;SP;SP1116
553657;1;MACATUBA;SP;SP2207
553659;1;NOVA GRANADA;SP;SP2213
553670;1;MOGI-GUACU;SP;SP2208
553672;1;SAO PAULO;SP;SP1123
553685;1;MAUA;SP;SP1106
553690;1;MOGI DAS CRUZES;SP;SP2216
553693;1;SAO PAULO;SP;SP1099
553701;1;SAO PAULO;SP;SP1101
553712;1;CONCHAL;SP;SP2210
553714;1;OLIMPIA;SP;2206SP
553715;1;BURITAMA;SP;SP2202
553716;1;PAULINIA;SP;SP2217
553720;1;SANTA ISABEL;SP;SP1116
553721;1;OSASCO;SP;SP1109
553721;2;SAO PAULO;SP;SP1115
553721;4;BARUERI;SP;SP1119
553721;3;SAO PAULO;SP;SP1120
553722;1;OSASCO;SP;SP1109
553729;1;ITAQUAQUECETUBA;SP;SP1116
553731;1;COTIA;SP;SP1108
553734;1;SAO PAULO;SP;SP1112
553739;1;SAO PAULO;SP;SP1120
553743;1;SAO PAULO;SP;SP1099
553744;1;BIRITIBA-MIRIM;SP;SP2216
553746;1;SAO PAULO;SP;SP1116
553759;1;SAO CARLOS;SP;SP2218
553771;1;GUARULHOS;SP;SP1117
553775;1;SAO PAULO;SP;SP1122
553783;1;SAO PAULO;SP;SP1107
553788;1;SAO PAULO;SP;SP1105
553794;1;SAO PAULO;SP;1100SP
553794;1;SAO PAULO;SP;SP1122
553811;1;BIRITIBA-MIRIM;SP;SP2216
553814;1;SAO PAULO;SP;SP1105
553818;1;SAO PAULO;SP;SP1120
553820;1;MOTUCA;SP;SP2218
553829;1;SAO BERNARDO DO CAMPO;SP;SP1103
553836;1;GUARIBA;SP;SP2218
553837;1;SAO PAULO;SP;SP1106
553841;1;SAO JOAO DA BOA VISTA;SP;SP2208
553843;1;SUZANO;SP;SP2216
553844;1;TAMBAU;SP;SP2208
553848;1;GUARULHOS;SP;1101SP
553848;1;GUARULHOS;SP;SP1117
553850;1;APIAI;SP;SP2215
553857;1;SAO PAULO;SP;SP1124
553862;1;SAO PAULO;SP;SP1124
553869;1;SAO PAULO;SP;SP1111
553884;1;POA;SP;SP1106
553893;1;ITAQUAQUECETUBA;SP;SP1116
553899;1;RIO CLARO;SP;SP2210
553909;1;NOVA INDEPENDENCIA;SP;SP2202
553916;1;SAO PAULO;SP;1106SP
553939;1;GUARACI;SP;SP2212
553941;1;SAO PAULO;SP;SP1104
553942;1;CUNHA;SP;SP2219
553947;1;SAO PAULO;SP;SP1101
553950;1;SAO PAULO;SP;SP1101
553953;1;ITAPETININGA;SP;SP2215
553954;1;FERRAZ DE VASCONCELOS;SP;SP1106
553956;1;SAO BERNARDO DO CAMPO;SP;SP1103
553972;1;SUZANO;SP;SP1106
553976;1;CASTILHO;SP;SP2202
553978;1;PRESIDENTE PRUDENTE;SP;SP2209
553981;1;SAO PAULO;SP;SP1120
553982;1;SAO PAULO;SP;SP1111
553983;1;SAO PAULO;SP;SP1111
553990;1;COSMORAMA;SP;SP2213
553992;1;SOROCABA;SP;SP2204
553994;1;SOROCABA;SP;SP2204
554003;1;ILHA SOLTEIRA;SP;2206SP
554003;1;ILHA SOLTEIRA;SP;SP2202
554008;1;SAO PAULO;SP;SP1123
554009;1;GUARULHOS;SP;SP1117
554011;1;OSASCO;SP;SP1109
554018;1;SANTA ISABEL;SP;SP1116
554022;1;PRESIDENTE PRUDENTE;SP;SP2000
554025;1;BARRETOS;SP;SP2212
554027;1;SUZANO;SP;SP2216
554029;1;BARUERI;SP;1106SP
554032;1;GUARULHOS;SP;SP1117
554033;1;ENGENHEIRO COELHO;SP;SP2210
554038;1;SAO PAULO;SP;SP1104
554047;1;SAO PAULO;SP;SP1115
554048;1;MARILIA;SP;SP2211
554058;1;SAO PAULO;SP;SP1107
554066;1;IBIUNA;SP;SP2204
554068;1;VARGEM GRANDE PAULISTA;SP;SP1108
554071;1;SAO JOSE DO RIO PRETO;SP;SP2206
554074;1;SAO BERNARDO DO CAMPO;SP;SP1103
554081;1;PEDRINHAS PAULISTA;SP;SP2211
554091;1;SAO JOSE DO RIO PRETO;SP;SP2206
554098;1;SAO JOSE DO RIO PRETO;SP;SP2206
554101;1;MOGI DAS CRUZES;SP;SP2216
554103;1;SAO PAULO;SP;SP1107
554105;1;ARACATUBA;SP;SP2202
554112;1;GUARULHOS;SP;1101SP
554120;1;SAO PAULO;SP;SP1120
554132;1;SAO PAULO;SP;SP1124
554134;1;PIRASSUNUNGA;SP;SP2208
554136;1;SAO PAULO;SP;SP1115
554140;1;SUZANO;SP;SP2216
554156;1;FERRAZ DE VASCONCELOS;SP;SP1106
554162;1;SAO PAULO;SP;SP1111
554165;1;SAO PAULO;SP;SP1101
554174;1;SAO PAULO;SP;SP1111
554176;1;SAO PAULO;SP;SP1120
554178;1;MAUA;SP;SP1106
554188;1;GUARULHOS;SP;SP1117
554197;1;SAO PAULO;SP;1106SP
554201;1;CARAGUATATUBA;SP;SP2219
554206;1;FRANCISCO MORATO;SP;SP1119
554207;1;IBIUNA;SP;SP2204
554209;1;MONTE ALTO;SP;SP2218
554216;1;AMERICANA;SP;SP2210
554220;1;TAUBATE;SP;SP2219
554224;1;MARACAI;SP;SP2211
554225;1;NOVO HORIZONTE;SP;SP2211
554230;1;SAO PAULO;SP;SP1107
554231;1;PRESIDENTE PRUDENTE;SP;SP2209
554247;1;MIRANDOPOLIS;SP;SP2202
554248;1;SAO BERNARDO DO CAMPO;SP;SP1103
554249;1;SAO BERNARDO DO CAMPO;SP;SP1103
554253;1;SAO PAULO;SP;SP1106
554265;1;SAO PAULO;SP;SP1124
554277;1;NATIVIDADE DA SERRA;SP;SP2219
554282;1;SAO PAULO;SP;SP1122
554288;1;GUARULHOS;SP;SP1117
554289;1;GUARULHOS;SP;SP1117
554297;1;SAO PAULO;SP;SP1111
554313;1;PORTO FELIZ;SP;SP2214
554319;1;MAUA;SP;SP1106
554320;1;SAO PAULO;SP;SP1111
554322;1;SAO PAULO;SP;SP1111
554326;1;BARUERI;SP;SP1119
554332;1;ARARAQUARA;SP;SP1098
554355;1;LIMEIRA;SP;2220SP
554355;1;LIMEIRA;SP;SP2100
554360;1;SAO JOSE DO RIO PRETO;SP;SP2206
554366;1;GUARULHOS;SP;SP1117
554373;1;POA;SP;SP1106
554376;1;FRANCO DA ROCHA;SP;SP1119
554378;1;ASSIS;SP;SP2211
554379;1;MARILIA;SP;1098SP
554380;1;MARILIA;SP;1098SP
554386;1;MAUA;SP;SP1106
554387;1;MIRASSOL;SP;SP2213
554391;1;SAO PAULO;SP;SP1120
554400;1;VARGEM GRANDE DO SUL;SP;SP2208
554401;1;BARUERI;SP;SP1119
554402;1;SOROCABA;SP;SP1098
554404;1;BOFETE;SP;SP2217
554412;1;NOVO HORIZONTE;SP;SP2211
554413;1;AVARE;SP;SP2207
554424;1;SAO PAULO;SP;SP1107
554426;1;VARGEM GRANDE PAULISTA;SP;SP1108
554430;1;SANTO ANDRE;SP;SP1118
554431;1;MOGI DAS CRUZES;SP;SP2216
554432;1;MOGI DAS CRUZES;SP;SP2216
554437;1;SAO PAULO;SP;1106SP
554439;1;SAO BERNARDO DO CAMPO;SP;SP1103
554442;1;SAO PAULO;SP;SP1101
554448;1;SALESOPOLIS;SP;SP2216
554453;1;PINDAMONHANGABA;SP;2100SP
554454;1;MACATUBA;SP;SP2207
554461;1;RIO CLARO;SP;SP2210
554463;1;PONTALINDA;SP;SP2213
554465;1;GUARULHOS;SP;SP1117
554478;1;SAO PAULO;SP;SP1120
554479;1;SAO PAULO;SP;SP1120
554492;1;SAO PAULO;SP;SP1124
554496;1;SOROCABA;SP;SP2204
554498;1;CAMPINAS;SP;SP2214
554500;1;SAO PAULO;SP;SP1122
554501;1;POA;SP;SP1106
554507;1;SAO PAULO;SP;SP1115
554511;1;SAO PAULO;SP;SP1124
554517;1;SAO PAULO;SP;SP1101
554518;1;SAO PAULO;SP;SP1104
554529;1;MARILIA;SP;SP2211
554552;1;BARRETOS;SP;SP2212
554556;1;ITAQUAQUECETUBA;SP;SP1116
554562;1;SAO JOSE DO RIO PRETO;SP;SP2000
554564;1;FERRAZ DE VASCONCELOS;SP;SP1106
554565;1;CAIEIRAS;SP;SP1119
554569;1;SAO PAULO;SP;SP1116
554574;1;ARACATUBA;SP;SP2202
554575;1;ITAPOLIS;SP;2208SP
554575;1;ITAPOLIS;SP;SP2000
554578;1;TAUBATE;SP;SP2219
554583;1;SAO PAULO;SP;SP1105
554584;1;APIAI;SP;SP2215
554585;1;ITAQUAQUECETUBA;SP;SP1116
554590;1;PIRASSUNUNGA;SP;SP2208
554595;1;MOGI DAS CRUZES;SP;SP2216
554598;1;COTIA;SP;SP1108
554608;1;SANTO ANDRE;SP;SP1118
554609;1;SAO BERNARDO DO CAMPO;SP;SP1103
554611;1;SOROCABA;SP;SP2204
554614;1;POA;SP;SP1106
554617;1;GUARULHOS;SP;SP1117
554618;1;APIAI;SP;SP2215
554619;1;ITAQUAQUECETUBA;SP;SP1116
554625;1;SUZANO;SP;SP2216
554632;1;SANTOS;SP;1115SP
554636;1;SAO JOSE DO RIO PRETO;SP;2206SP
554636;1;SAO JOSE DO RIO PRETO;SP;SP2000
554648;1;UBATUBA;SP;SP2219
554649;1;EMBU-GUACU;SP;SP1107
554653;1;SUMARE;SP;SP2217
554654;1;SUMARE;SP;SP2217
554657;1;BEBEDOURO;SP;SP2212
554665;1;ITAQUAQUECETUBA;SP;SP1116
554666;1;BARUERI;SP;SP1119
554667;1;BIRITIBA-MIRIM;SP;SP2216
554669;1;AMERICANA;SP;SP2210
554670;1;IRAPUA;SP;SP2206
554676;1;SAO BERNARDO DO CAMPO;SP;SP1103
554677;1;SAO BERNARDO DO CAMPO;SP;SP1103
554684;1;SAO PAULO;SP;SP1111
554691;1;SAO PAULO;SP;SP1124
554695;1;SAO JOSE DO RIO PRETO;SP;SP2206
554698;1;GUARULHOS;SP;SP1117
554703;1;ANDRADINA;SP;2206SP
554703;1;ANDRADINA;SP;SP2202
554711;1;MOGI-GUACU;SP;SP2208
554715;1;ARACATUBA;SP;SP1098
554728;1;BAURU;SP;SP1098
554729;1;PENAPOLIS;SP;SP2202
554738;1;MONTE MOR;SP;SP2214
554741;1;SAO PAULO;SP;SP1122
554746;1;COTIA;SP;SP1108
554754;1;SOROCABA;SP;SP2204
554755;1;ARACATUBA;SP;SP2202
554757;1;SAO JOSE DO RIO PRETO;SP;SP2206
554764;1;JACAREI;SP;SP2219
554765;1;SAO PAULO;SP;SP1106
554767;1;SAO PAULO;SP;SP1101
554769;1;SAO PAULO;SP;SP1104
554776;1;ARACATUBA;SP;SP2000
554782;1;SAO PAULO;SP;SP1122
554783;1;SANTANA DE PARNAIBA;SP;SP1099
554784;1;POA;SP;SP1106
554798;1;MOGI DAS CRUZES;SP;SP2216
554800;1;VALPARAISO;SP;SP2202
554804;1;SUZANO;SP;SP1106
554806;1;FERRAZ DE VASCONCELOS;SP;SP1106
554808;1;SANTA BARBARA D'OESTE;SP;SP2217
554812;1;SILVEIRAS;SP;SP2219
554814;1;MOGI DAS CRUZES;SP;SP2216
554824;1;NOVA ODESSA;SP;SP2217
554834;1;JUNDIAI;SP;SP1098
554843;1;AVARE;SP;SP2207
554847;1;SAO PAULO;SP;SP1099
554850;1;CABREUVA;SP;2220SP
554853;1;GUARULHOS;SP;SP1117
554856;1;EMBU-GUACU;SP;SP1107
554858;1;SOROCABA;SP;SP2204
554860;1;IARAS;SP;SP2207
554861;1;GUARULHOS;SP;1101SP
554861;1;GUARULHOS;SP;SP1117
554863;1;OSASCO;SP;1106SP
554867;1;PRESIDENTE EPITACIO;SP;SP2209
554868;1;SAO PAULO;SP;SP1124
554870;1;SAO PAULO;SP;SP1115
554872;1;GUARATINGUETA;SP;SP2219
554873;1;CUNHA;SP;SP2219
554874;1;SAO PAULO;SP;SP1122
554878;1;ILHA COMPRIDA;SP;SP2215
554879;1;SAO PAULO;SP;SP1124
554882;1;BARUERI;SP;SP1119
554883;1;SAO CAETANO DO SUL;SP;SP1104
554884;1;SAO PAULO;SP;SP1124
554887;1;GUARULHOS;SP;SP1117
554894;1;SAO BERNARDO DO CAMPO;SP;SP1103
554895;1;DIADEMA;SP;SP1103
554903;1;SERRANA;SP;SP2212
554904;1;RIBEIRAO PIRES;SP;SP1118
554910;1;SAO PAULO;SP;SP1111
554915;1;SAO PAULO;SP;SP1111
554917;1;BRAGANCA PAULISTA;SP;SP2214
554918;1;BRAGANCA PAULISTA;SP;SP2214
554919;1;SOROCABA;SP;SP2204
554923;1;BARUERI;SP;SP1119
554925;1;SAO PAULO;SP;SP1124
554934;2;SOROCABA;SP;SP2204
554934;3;SOROCABA;SP;SP2204
554934;1;SOROCABA;SP;SP2204
554944;1;AMERICANA;SP;SP2210
554950;1;ARACATUBA;SP;SP2202
554951;1;FERRAZ DE VASCONCELOS;SP;SP1106
554959;1;SAO PAULO;SP;SP1104
554962;1;SAO PAULO;SP;SP1104
554978;1;SOROCABA;SP;SP2100
554986;1;JABORANDI;SP;2205SP
554986;1;JABORANDI;SP;SP2212
554987;1;SAO PAULO;SP;SP1120
554990;1;SAO BERNARDO DO CAMPO;SP;SP1103
554994;1;OSASCO;SP;SP1109
555005;1;OLIMPIA;SP;SP2212
555007;1;SANTA LUCIA;SP;SP2218
555009;1;CEDRAL;SP;SP2206
555010;1;FERRAZ DE VASCONCELOS;SP;SP1106
555014;1;DIADEMA;SP;SP1103
555015;1;SANTO ANDRE;SP;SP1118
555030;1;SAO PAULO;SP;SP1107
555031;1;COTIA;SP;SP1108
555034;1;SAO BERNARDO DO CAMPO;SP;SP1103
555040;1;MOGI DAS CRUZES;SP;SP2216
555046;1;PORTO FELIZ;SP;SP2214
555047;1;SAO BERNARDO DO CAMPO;SP;SP1103
555055;1;SAO PAULO;SP;SP1107
555056;1;SAO PAULO;SP;SP1121
555060;1;SAO PAULO;SP;SP1111
555062;1;SAO JOSE DO RIO PRETO;SP;SP2206
555071;1;GUARATINGUETA;SP;SP2219
555079;1;SUZANO;SP;SP2216
555089;1;SAO PAULO;SP;SP1121
555090;1;GUARULHOS;SP;SP1117
555096;1;SOROCABA;SP;SP2204
555097;1;SAO PAULO;SP;SP1124
555110;1;DIADEMA;SP;SP1103
555116;1;SAO PAULO;SP;SP1104
555118;1;ITAPECERICA DA SERRA;SP;SP1123
555129;1;GUARACI;SP;SP2212
555135;1;ARACATUBA;SP;SP2202
555149;1;SAO PAULO;SP;SP1107
555152;1;GUARACAI;SP;SP2202
555153;1;CARAPICUIBA;SP;SP1108
555154;1;ITAQUAQUECETUBA;SP;SP1116
555156;1;SAO PAULO;SP;SP1122
555169;1;CARAGUATATUBA;SP;SP2219
555170;1;REGENTE FEIJO;SP;SP2209
555171;1;JALES;SP;SP2213
555175;1;PRESIDENTE PRUDENTE;SP;SP2209
555176;1;SOROCABA;SP;SP2204
555177;1;SAO PAULO;SP;SP1104
555184;1;SAO PAULO;SP;SP1098
555189;1;GUARULHOS;SP;SP1117
555201;1;SAO BERNARDO DO CAMPO;SP;SP1103
555203;1;GUARIBA;SP;SP2218
555216;1;CARAPICUIBA;SP;SP1099
555220;1;SAO PAULO;SP;SP1101
555221;1;SAO BERNARDO DO CAMPO;SP;SP1103
555240;1;LENCOIS PAULISTA;SP;2208SP
555255;1;GUARULHOS;SP;SP1117
555258;1;POA;SP;2100SP
555258;1;POA;SP;SP1106
555265;1;LENCOIS PAULISTA;SP;SP2207
555272;1;SAO JOAO DA BOA VISTA;SP;SP2208
555275;1;GUAPIACU;SP;SP2206
555284;1;COTIA;SP;SP1099
555286;1;SAO PAULO;SP;1099SP
555287;1;RIBEIRAO PIRES;SP;SP1118
555289;1;GUAPIACU;SP;SP2206
555297;1;SAO BERNARDO DO CAMPO;SP;SP1103
555297;2;SAO BERNARDO DO CAMPO;SP;SP1103
555299;1;SAO PAULO;SP;SP1120
555312;1;SUZANO;SP;SP2216
555313;1;SAO PAULO;SP;SP1124
555350;1;SAO JOSE DO RIO PRETO;SP;SP2206
555360;1;BIRIGUI;SP;SP2202
555362;1;MOGI DAS CRUZES;SP;SP2216
555363;1;MOGI DAS CRUZES;SP;SP2216
555369;1;SAO PAULO;SP;SP1105
555370;1;IRACEMAPOLIS;SP;SP2210
555379;1;GUARULHOS;SP;1101SP
555379;1;GUARULHOS;SP;SP1117
555380;1;IBIUNA;SP;SP2204
555391;1;SUMARE;SP;SP2217
555395;1;NOVA ODESSA;SP;SP2217
555396;1;PIRACICABA;SP;SP2217
555403;1;SAO PAULO;SP;SP1105
555407;1;ITAQUAQUECETUBA;SP;SP1116
555410;1;SUMARE;SP;SP2217
555415;1;ITAQUAQUECETUBA;SP;SP1116
555420;1;ITAPETININGA;SP;SP2215
555421;1;ITARARE;SP;SP2215
555431;1;SAO PAULO;SP;SP1105
555440;1;SANTA BARBARA D'OESTE;SP;SP2217
555441;1;SAO CAETANO DO SUL;SP;SP1104
555447;1;MAIRINQUE;SP;SP2204
555448;1;SAO PAULO;SP;SP1105
555456;1;MOGI DAS CRUZES;SP;1100SP
555457;1;SAO PAULO;SP;SP1105
555463;1;SAO PAULO;SP;SP1111
555464;1;GUARULHOS;SP;SP1117
555465;1;SAO PAULO;SP;SP1124
555470;1;LINS;SP;SP2211
555477;1;SANTA CRUZ DO RIO PARDO;SP;SP2211
555481;1;ARACARIGUAMA;SP;SP1099
555483;1;SAO PAULO;SP;SP1101
555490;1;SAO PAULO;SP;SP1105
555497;1;PEDREGULHO;SP;SP2212
555504;1;VARGEM GRANDE DO SUL;SP;SP2208
555510;1;SAO PAULO;SP;1106SP
555510;1;SAO PAULO;SP;SP1105
555511;1;MONTE APRAZIVEL;SP;2206SP
555511;1;MONTE APRAZIVEL;SP;SP2213
555515;1;VOTORANTIM;SP;SP2204
555516;1;SOROCABA;SP;SP2204
555525;1;TAGUAI;SP;SP2215
555535;1;FERRAZ DE VASCONCELOS;SP;2100SP
555542;1;SAO BERNARDO DO CAMPO;SP;SP1103
555543;1;SAO PAULO;SP;SP1105
555548;1;SAO PAULO;SP;SP1101
555550;1;CARAPICUIBA;SP;SP1108
